id,month,rainfallavg,temperature_maxavg,temperature_minavg,temperature_diffavg
786,7,12.26428571,16.96599078,1.840737327,15.12525346
787,7,9.868571429,15.30322581,1.760460829,13.54276498
788,7,11.48,17.1756682,2.974101382,14.20156682
789,7,13.71428571,18.95064516,1.628202765,17.3224424
790,7,18.72428571,22.64474654,5.273963134,17.37078341
791,7,22.21428571,20.61327189,6.131751152,14.48152074
792,7,42.26428571,22.62830722,9.94097235,12.68733487
793,7,40.80714286,22.88830722,10.64714747,12.24115975
800,7,47.10428571,19.05718894,6.259032258,12.79815668
801,7,47.10428571,19.05718894,6.259032258,12.79815668
802,7,47.10428571,19.05718894,6.259032258,12.79815668
803,7,47.10428571,19.05718894,6.259032258,12.79815668
804,7,45.15,18.47502304,5.801935484,12.67308756
805,7,35.38142857,18.52585253,5.597557604,12.92829493
806,7,35.38142857,18.52585253,5.597557604,12.92829493
807,7,29.96428571,18.52585253,5.597557604,12.92829493
808,7,29.96428571,18.66995392,5.422718894,13.24723502
809,7,28.06142857,18.74525346,5.593640553,13.1516129
810,7,12.67428571,18.27267281,5.263778802,13.00889401
811,7,12.75,18.15092166,4.811290323,13.33963134
812,7,10.56285714,18.2197235,4.989861751,13.22986175
813,7,14.12,18.24308756,5.018986175,13.22410138
814,7,13.75571429,17.67396313,0.757281106,16.91668203
815,7,12.54285714,17.46539171,0.234792627,17.23059908
816,7,12.65,17.34511521,-0.253133641,17.59824885
817,7,12.65,17.26202765,-0.333778802,17.59580645
818,7,15.35857143,17.26202765,-0.333778802,17.59580645
819,7,13.62,17.26202765,-0.333778802,17.59580645
820,7,10.37142857,17.29723502,-0.331336406,17.62857143
821,7,14.19142857,17.43894009,-0.357603687,17.79654378
822,7,13.62285714,14.36995392,1.123778802,13.24617512
823,7,13.44571429,15.7016129,1.820921659,13.88069124
824,7,9.947142857,15.7016129,1.865898618,13.83571429
825,7,10.79142857,18.46165899,3.236451613,15.22520737
826,7,12.26142857,18.46165899,3.236451613,15.22520737
827,7,13.88714286,18.31995392,2.065069124,16.25488479
828,7,16.9,18.08147465,6.894930876,11.18654378
829,7,22.64571429,22.05299539,11.74230415,10.31069124
830,7,46.05714286,22.66774194,8.921843318,13.74589862
831,7,46.09142857,22.65886022,9.055672811,13.6031874
838,7,42.82142857,19.17824885,5.989400922,13.18884793
839,7,47.10428571,19.05718894,6.259032258,12.79815668
840,7,47.10428571,19.05718894,6.259032258,12.79815668
841,7,47.10428571,19.05718894,6.259032258,12.79815668
842,7,45.15,18.55308756,5.56921659,12.98387097
843,7,35.38142857,18.52585253,5.597557604,12.92829493
844,7,35.38142857,18.52585253,5.597557604,12.92829493
845,7,29.96428571,18.52585253,5.597557604,12.92829493
846,7,29.96428571,18.66995392,5.422718894,13.24723502
847,7,23.94571429,19.34036866,6.030092166,13.3102765
848,7,12.67428571,18.15092166,4.811290323,13.33963134
849,7,12.84142857,18.2197235,4.989861751,13.22986175
850,7,10.56285714,18.2197235,4.989861751,13.22986175
851,7,9.302857143,18.24308756,5.018986175,13.22410138
852,7,16.06142857,19.27626728,6.448709677,12.8275576
853,7,14.78142857,20.26096774,6.167235023,14.09373272
854,7,12.43142857,17.48552995,1.021658986,16.46387097
855,7,12.65,16.76760369,0.305668203,16.46193548
856,7,15.35857143,16.68451613,0.225023041,16.45949309
857,7,15.22714286,16.68451613,0.225023041,16.45949309
858,7,14.30142857,16.68451613,0.225023041,16.45949309
859,7,13.65714286,17.17603687,1.180092166,15.9959447
860,7,16.70428571,14.36995392,1.123778802,13.24617512
861,7,14.81,14.65456221,1.805529954,12.84903226
862,7,15.15285714,18.46304147,1.42235023,17.04069124
863,7,12.17571429,19.11258065,1.906082949,17.2064977
864,7,15.04142857,18.10230415,5.059032258,13.04327189
865,7,21.55571429,18.11815668,2.095391705,16.02276498
866,7,19.66857143,20.53428571,10.49741935,10.03686636
867,7,40.10571429,22.1402765,12.3762212,9.7640553
868,7,42.61142857,21.38336406,11.75253456,9.630829493
877,7,47.10428571,19.17824885,5.989400922,13.18884793
878,7,47.10428571,19.05718894,6.259032258,12.79815668
879,7,47.10428571,19.05718894,6.259032258,12.79815668
880,7,45.15,18.55308756,5.56921659,12.98387097
881,7,35.38142857,18.52585253,5.597557604,12.92829493
882,7,29.96428571,18.52585253,5.597557604,12.92829493
883,7,29.96428571,18.52585253,5.597557604,12.92829493
884,7,29.96428571,18.66995392,5.422718894,13.24723502
885,7,12.36285714,18.87009217,5.895990783,12.97410138
886,7,12.67428571,18.15092166,4.811290323,13.33963134
887,7,12.76571429,18.2197235,4.989861751,13.22986175
888,7,10.56285714,18.2197235,4.989861751,13.22986175
889,7,9.302857143,18.24308756,5.018986175,13.22410138
890,7,16.82142857,19.27626728,6.448709677,12.8275576
891,7,14.90428571,19.23870968,6.370645161,12.86806452
892,7,14.61857143,20.29741935,6.158156682,14.13926267
893,7,14.61857143,20.11534562,5.606866359,14.50847926
894,7,13.92857143,15.82013825,0.526543779,15.29359447
895,7,16.05142857,15.11493088,-0.156359447,15.27129032
896,7,15.45142857,15.03184332,-0.237004608,15.26884793
897,7,15.28,15.03184332,-0.237004608,15.26884793
898,7,12.02571429,14.77225806,-1.170599078,15.94285714
899,7,15.89142857,15.57520737,1.961152074,13.6140553
900,7,22.98285714,18.11880184,0.750506912,17.36829493
901,7,18.30142857,18.70820276,1.217788018,17.49041475
902,7,15.73857143,21.04672811,4.069585253,16.97714286
903,7,24.21428571,21.75004608,12.68589862,9.064147465
904,7,42.74285714,21.69239631,13.38013825,8.312258065
905,7,43.61285714,22.140553,12.4159447,9.724608295
915,7,42.82142857,19.18548387,6.719631336,12.46585253
916,7,47.10428571,19.17824885,5.989400922,13.18884793
917,7,47.10428571,19.05718894,6.259032258,12.79815668
918,7,45.15,18.55308756,5.56921659,12.98387097
919,7,35.38142857,18.52585253,5.597557604,12.92829493
920,7,29.96428571,18.52585253,5.597557604,12.92829493
921,7,29.96428571,18.52585253,5.597557604,12.92829493
922,7,27.14428571,17.84304147,5.004193548,12.83884793
923,7,10.22714286,18.87290323,5.66202765,13.21087558
924,7,12.22571429,18.15092166,4.811290323,13.33963134
925,7,12.89571429,18.2197235,4.989861751,13.22986175
926,7,10.56285714,18.2197235,4.989861751,13.22986175
927,7,9.302857143,18.37175115,5.143732719,13.22801843
928,7,19.71,19.27626728,6.448709677,12.8275576
929,7,14.54,19.27626728,6.448709677,12.8275576
930,7,14.61857143,19.43373272,6.504792627,12.92894009
931,7,14.61857143,20.18331797,5.693317972,14.49
932,7,14.86142857,20.11534562,5.606866359,14.50847926
933,7,17.09571429,17.82451613,6.044239631,11.7802765
934,7,13.48571429,18.55465438,4.725852535,13.82880184
935,7,11.56428571,15.71617512,2.511935484,13.20423963
936,7,13.27428571,15.71617512,2.511935484,13.20423963
937,7,15.74428571,19.69046083,5.830046083,13.86041475
938,7,15.96,19.69046083,5.830046083,13.86041475
939,7,19.30428571,21.05921659,4.770092166,16.28912442
940,7,22.38571429,21.0183871,4.016313364,17.00207373
941,7,41.29428571,21.75004608,12.68589862,9.064147465
942,7,38.76571429,21.72990783,13.38230415,8.347603687
954,7,74.14,19.24364055,6.456359447,12.78728111
955,7,48.09428571,19.18548387,6.719631336,12.46585253
956,7,41.27,18.56036866,5.566682028,12.99368664
957,7,35.38142857,18.52585253,5.597557604,12.92829493
958,7,29.96428571,18.52585253,5.597557604,12.92829493
959,7,29.96428571,15.54645161,3.669262673,11.87718894
960,7,13.66857143,18.79760369,5.491105991,13.3064977
961,7,10.22714286,18.87290323,5.66202765,13.21087558
962,7,12.31714286,18.18824885,4.908064516,13.28018433
963,7,12.89571429,18.2197235,4.989861751,13.22986175
964,7,10.56285714,18.2197235,4.989861751,13.22986175
965,7,10.66428571,18.37175115,5.143732719,13.22801843
966,7,12.10428571,17.59599078,3.136589862,14.45940092
967,7,17.26571429,19.27626728,6.448709677,12.8275576
968,7,17.52285714,19.23870968,6.370645161,12.86806452
969,7,14.61857143,19.40105991,6.282165899,13.11889401
970,7,14.61857143,20.23211982,5.843456221,14.38866359
971,7,17.14,17.8883871,6.170645161,11.71774194
972,7,16.88285714,17.8883871,6.170645161,11.71774194
973,7,10.09857143,18.60580645,4.819170507,13.78663594
974,7,12.41285714,19.59695853,2.200921659,17.39603687
975,7,16.02857143,19.77571429,6.446728111,13.32898618
976,7,17.18285714,20.27986175,6.25235023,14.02751152
977,7,21.47857143,20.92165899,10.15806452,10.76359447
978,7,32.64714286,20.92165899,10.15806452,10.76359447
979,7,34.39,21.75004608,12.68589862,9.064147465
992,7,49.24428571,18.14488479,6.060138249,12.08474654
993,7,74.14,18.14488479,6.060138249,12.08474654
994,7,119.2714286,18.6216129,6.118847926,12.50276498
995,7,36.54857143,18.039447,5.661751152,12.37769585
996,7,36.54857143,14.89612903,2.989677419,11.90645161
997,7,24.39857143,14.95479263,2.882304147,12.07248848
998,7,13.66857143,18.79760369,5.491105991,13.3064977
999,7,10.22714286,18.87290323,5.66202765,13.21087558
1000,7,12.31714286,18.18824885,4.908064516,13.28018433
1001,7,12.89571429,18.2197235,4.989861751,13.22986175
1002,7,10.56285714,18.2197235,4.989861751,13.22986175
1003,7,10.66428571,18.37175115,5.143732719,13.22801843
1004,7,16.70142857,17.59599078,3.136589862,14.45940092
1005,7,14.78,19.82230415,6.29843318,13.52387097
1006,7,12.2,19.27626728,6.448709677,12.8275576
1007,7,17.26571429,19.40658986,6.535529954,12.87105991
1008,7,14.61857143,19.36843318,6.190092166,13.17834101
1009,7,19.59571429,20.21529954,5.850322581,14.36497696
1010,7,26.08571429,17.93718894,6.32078341,11.61640553
1011,7,26.86,16.08548387,1.335069124,14.75041475
1012,7,12.34714286,20.13198157,2.999447005,17.13253456
1013,7,16.64714286,19.66,4.30797235,15.35202765
1014,7,20.20428571,21.81281106,9.952396313,11.86041475
1015,7,37.41857143,20.71967742,10.68677419,10.03290323
1016,7,54.34,20.8859447,10.38230415,10.50364055
1029,7,51.28857143,16.12834101,5.9159447,10.21239631
1030,7,51.28857143,14.94820276,5.853364055,9.09483871
1031,7,95.69142857,14.99935484,5.592764977,9.406589862
1032,7,73.41857143,16.71912442,4.867373272,11.85175115
1033,7,76.06571429,14.93064516,2.958801843,11.97184332
1034,7,24.39857143,14.95479263,2.882304147,12.07248848
1035,7,27.57,14.73981567,3.454516129,11.28529954
1036,7,13.66857143,18.79760369,5.491105991,13.3064977
1037,7,13.76,18.91023041,5.758801843,13.15142857
1038,7,12.31714286,18.18824885,4.908064516,13.28018433
1039,7,12.89571429,18.2197235,4.989861751,13.22986175
1040,7,14.19571429,18.22668203,5.08235023,13.1443318
1041,7,10.66428571,16.85774194,3.746589862,13.11115207
1042,7,16.70142857,17.59599078,3.136589862,14.45940092
1043,7,14.78,19.82230415,6.29843318,13.52387097
1044,7,9.908571429,19.82230415,6.29843318,13.52387097
1045,7,17.32714286,19.76345622,6.281382488,13.48207373
1046,7,15.22428571,19.76663594,6.006543779,13.76009217
1047,7,14.72285714,20.01437788,4.931382488,15.08299539
1048,7,19.00714286,20.89235023,3.984331797,16.90801843
1049,7,16.92142857,20.80691244,5.392304147,15.41460829
1050,7,27.65428571,16.51152074,6.191290323,10.32023041
1051,7,22.81571429,20.5035023,7.085990783,13.41751152
1052,7,25.46714286,21.9683871,10.32709677,11.64129032
1053,7,35.73142857,21.9683871,10.32709677,11.64129032
1067,7,55.75571429,17.67147465,6.296359447,11.37511521
1068,7,54.89142857,17.63023041,7.980967742,9.649262673
1069,7,57.06857143,17.63023041,7.980967742,9.649262673
1070,7,138.4971429,17.7881106,7.037004608,10.75110599
1071,7,42.89571429,14.53087558,2.469585253,12.06129032
1072,7,33.27571429,14.73981567,3.454516129,11.28529954
1073,7,24.89857143,15.33493088,3.890967742,11.44396313
1074,7,13.66857143,18.79760369,5.491105991,13.3064977
1075,7,13.76,18.91023041,5.758801843,13.15142857
1076,7,16.23,19.81751152,4.327142857,15.49036866
1077,7,15.32571429,18.22668203,5.08235023,13.1443318
1078,7,12.96714286,18.22668203,5.08235023,13.1443318
1079,7,13.82142857,16.89382488,3.706589862,13.18723502
1080,7,16.70142857,17.59599078,3.136589862,14.45940092
1081,7,11.66,19.05746544,5.154746544,13.90271889
1082,7,14.78,19.82230415,6.29843318,13.52387097
1083,7,9.908571429,19.87225806,6.573317972,13.29894009
1084,7,13.96142857,21.2937788,7.913225806,13.380553
1085,7,23.37285714,20.2681106,8.415207373,11.85290323
1086,7,21.80142857,19.62976959,5.694700461,13.93506912
1087,7,22.10714286,21.20129032,7.088248848,14.11304147
1088,7,27.48857143,20.9656682,8.614331797,12.35133641
1089,7,36.35142857,20.81230415,10.08336406,10.72894009
1090,7,36.86714286,20.94788018,10.05428571,10.89359447
1106,7,69.27142857,17.68599078,6.347511521,11.33847926
1107,7,75.66714286,17.51133641,7.059907834,10.45142857
1108,7,126.8042857,17.96608295,6.909354839,11.05672811
1109,7,53.85857143,17.26847926,4.85718894,12.41129032
1110,7,39.57428571,15.33797235,3.968709677,11.36926267
1111,7,33.62857143,19.19626728,5.175299539,14.02096774
1112,7,16.97571429,18.83857143,5.591152074,13.24741935
1113,7,15.59,18.91387097,5.762073733,13.15179724
1114,7,10.65571429,19.84898618,4.408940092,15.44004608
1115,7,19.96428571,19.0075576,5.503640553,13.50391705
1116,7,25.74857143,19.13290323,2.949815668,16.18308756
1117,7,19.81714286,16.89382488,3.706589862,13.18723502
1118,7,17.60714286,17.59599078,3.136589862,14.45940092
1119,7,11.66,19.05746544,5.154746544,13.90271889
1120,7,29.30714286,21.09294931,7.253087558,13.83986175
1121,7,16.86857143,19.87225806,6.573317972,13.29894009
1122,7,25.81285714,21.85262673,5.349861751,16.50276498
1123,7,36.74142857,20.2761659,8.161187404,12.11497849
1124,7,34.93,20.36109677,8.280173579,12.0809232
1125,7,30.16857143,20.76483871,9.61797235,11.14686636
1126,7,39.75857143,20.43156682,9.885852535,10.54571429
1127,7,32.15285714,20.5424424,10.08875576,10.45368664
1144,7,85.6,12.14299539,6.045023041,6.09797235
1145,7,80.10857143,17.49479263,7.058110599,10.43668203
1146,7,165.7314286,17.93668203,6.544101382,11.39258065
1147,7,39.86142857,18.15672811,5.974562212,12.1821659
1148,7,34.08285714,18.68133641,4.672949309,14.0083871
1149,7,37.70571429,18.08732719,6.300967742,11.78635945
1150,7,15.19428571,18.93023041,3.550691244,15.37953917
1151,7,44.55,19.52,5.871612903,13.6483871
1152,7,26.81142857,18.63447005,7.775345622,10.85912442
1153,7,51.72142857,18.79368664,7.992488479,10.80119816
1154,7,50.01,18.82686636,8.874101382,9.952764977
1155,7,73.89857143,17.42308756,8.390230415,9.032857143
1156,7,65.24428571,17.5139763,3.148566111,14.36541019
1157,7,58.59571429,18.01050691,9.813317972,8.19718894
1158,7,48.48428571,19.04760369,9.235207373,9.812396313
1159,7,35.40142857,21.04073733,7.721843318,13.31889401
1160,7,54.62142857,21.5218894,6.847050691,14.67483871
1161,7,32.55714286,20.00446083,7.657546851,12.34691398
1162,7,43.06857143,19.68676498,10.28026575,9.406499232
1163,7,46.66285714,19.71201843,10.28256989,9.429448541
1182,7,102,16.15124424,10.53552995,5.615714286
1183,7,73.61285714,16.15640553,10.45152074,5.704884793
1184,7,119.3528571,16.86096774,8.929815668,7.931152074
1185,7,66.58142857,17.43852535,6.761843318,10.67668203
1186,7,38.56571429,16.45599078,7.96640553,8.489585253
1187,7,42.34857143,18.10451613,6.159585253,11.94493088
1188,7,36.22285714,18.31774194,7.365207373,10.95253456
1189,7,43.02285714,19.51930876,5.919262673,13.60004608
1190,7,49.59857143,18.65165899,7.792211982,10.859447
1191,7,32.44,18.90857143,10.88506912,8.023502304
1192,7,47.46142857,18.82686636,8.874101382,9.952764977
1193,7,67.16428571,17.40936801,8.543128323,8.866239682
1194,7,67.11857143,18.24936801,8.30713754,9.942230465
1195,7,75.30142857,19.77373272,10.52585253,9.247880184
1196,7,75.60428571,18.91668203,9.442073733,9.474608295
1197,7,72.13,18.75589862,11.01069124,7.745207373
1198,7,57.07142857,19.6943318,8.763041475,10.93129032
1221,7,57.47571429,16.15640553,10.45152074,5.704884793
1222,7,67.57285714,16.85290323,9.780046083,7.072857143
1223,7,71.60571429,16.85290323,9.780046083,7.072857143
1224,7,65.32428571,18.20847926,6.791751152,11.41672811
1225,7,42.82428571,18.36626728,6.439262673,11.92700461
1226,7,45.64142857,18.11861751,6.190829493,11.92778802
1227,7,43.83857143,19.52884793,5.953548387,13.57529954
27,8,2.662857143,24.90354839,7.690691244,17.21285714
28,8,2.668571429,24.90354839,7.690691244,17.21285714
29,8,0.801428571,25.37788018,9.386774194,15.99110599
30,8,2.085714286,25.30870968,9.586221198,15.72248848
31,8,1.974285714,22.89253456,9.977281106,12.91525346
32,8,2.69,22.60857143,10.11423963,12.4943318
64,8,1.094285714,24.93387097,7.58202765,17.35184332
65,8,1.275714286,24.93387097,7.58202765,17.35184332
66,8,2.662857143,24.98179724,7.672073733,17.3097235
67,8,2.668571429,24.90354839,7.690691244,17.21285714
68,8,2.23,25.30870968,9.586221198,15.72248848
69,8,2.067142857,25.52281106,8.387880184,17.13493088
70,8,2.69,22.98419355,10.35396313,12.63023041
71,8,2.654285714,20.40571429,9.236774194,11.16894009
101,8,1.628571429,25.15253456,5.111935484,20.04059908
102,8,1.312857143,25.15253456,5.111935484,20.04059908
103,8,1.094285714,24.93387097,7.58202765,17.35184332
104,8,1.094285714,24.93387097,7.58202765,17.35184332
105,8,1.281428571,24.98179724,7.672073733,17.3097235
106,8,2.291428571,23.75032258,8.99797235,14.75235023
107,8,21.26571429,22.7559447,11.49046083,11.26548387
108,8,7.277142857,20.57695853,10.43608295,10.14087558
109,8,2.687142857,23.25534562,11.02230415,12.23304147
110,8,2.687142857,20.40571429,9.236774194,11.16894009
138,8,2.185714286,25.44506912,7.830230415,17.61483871
139,8,1.628571429,24.9340553,5.037788018,19.89626728
140,8,1.904285714,25.15253456,5.111935484,20.04059908
141,8,2.284285714,24.93387097,7.58202765,17.35184332
142,8,2.927142857,24.93387097,7.58202765,17.35184332
143,8,1.791428571,24.93387097,7.58202765,17.35184332
144,8,2.238571429,23.59423963,8.681198157,14.91304147
145,8,7.388571429,24.8016129,11.25493088,13.54668203
146,8,3.63,26.13894009,11.37142857,14.76751152
147,8,6.202857143,25.8902765,11.81156682,14.07870968
148,8,6.16,23.25534562,11.02230415,12.23304147
175,8,2.211428571,25.39419355,7.833824885,17.56036866
176,8,2.211428571,25.39419355,7.833824885,17.56036866
177,8,1.654285714,24.88317972,5.041382488,19.84179724
178,8,2.172857143,24.88317972,5.041382488,19.84179724
179,8,1.581428571,24.19225806,8.496635945,15.69562212
180,8,1.868571429,22.71281106,7.001705069,15.71110599
181,8,2.265714286,22.71281106,7.001705069,15.71110599
182,8,9.85,24.63115207,9.856682028,14.77447005
183,8,6.478571429,25.89792627,11.20497696,14.69294931
184,8,3.031428571,25.88078341,9.856267281,16.02451613
185,8,2.357142857,25.94271889,9.832211982,16.11050691
186,8,7.218571429,27.13225806,11.95880184,15.17345622
187,8,7.218571429,26.51525346,11.62198157,14.89327189
212,8,3.01,25.44990783,7.899124424,17.55078341
213,8,2.741428571,25.44990783,7.899124424,17.55078341
214,8,2.532857143,25.39419355,7.833824885,17.56036866
215,8,2.02,25.39419355,7.833824885,17.56036866
216,8,2.657142857,24.88317972,5.041382488,19.84179724
217,8,3.937142857,24.19225806,8.496635945,15.69562212
218,8,3.91,24.19225806,8.496635945,15.69562212
219,8,4.904285714,24.19479263,9.336267281,14.85852535
220,8,5.971428571,20.72677419,5.567281106,15.15949309
221,8,8.855714286,24.16082949,9.610414747,14.55041475
222,8,2.975714286,25.08317972,11.05907834,14.02410138
223,8,4.978571429,24.74824885,10.55677419,14.19147465
224,8,7.655714286,25.76294931,11.00576037,14.75718894
225,8,6.641428571,26.16124424,11.22963134,14.9316129
249,8,2.232857143,24.20608295,6.887603687,17.31847926
250,8,3.072857143,24.36110599,7.016082949,17.34502304
251,8,3.038571429,25.2181106,8.655668203,16.5624424
252,8,2.89,25.2181106,8.655668203,16.5624424
253,8,2.184285714,25.08202765,6.332304147,18.7497235
254,8,3.752857143,24.18230415,6.210599078,17.97170507
255,8,2.342857143,24.19138249,7.963133641,16.22824885
256,8,3.172857143,25.07529954,6.289032258,18.78626728
257,8,3.775714286,23.79976959,8.932165899,14.86760369
258,8,4.734285714,25.32368664,6.917557604,18.40612903
259,8,9.68,25.13889401,6.949078341,18.18981567
260,8,8.54,24.82847926,10.84728111,13.98119816
261,8,7.791428571,24.65774194,10.48645161,14.17129032
262,8,7.178571429,25.51903226,8.322626728,17.19640553
263,8,6.641428571,26.10046083,11.19930876,14.90115207
274,8,19.11571429,22.10612903,6.43516129,15.67096774
275,8,3.458571429,23.9021659,6.791658986,17.11050691
281,8,3.458571429,23.85792627,6.75,17.10792627
282,8,3.458571429,23.85792627,6.75,17.10792627
283,8,2.654285714,23.99663594,6.851336406,17.14529954
286,8,2.654285714,23.99663594,6.851336406,17.14529954
287,8,2.272857143,23.99663594,6.851336406,17.14529954
288,8,3.072857143,24.27,6.977741935,17.29225806
289,8,3.577142857,24.27308756,6.389815668,17.88327189
290,8,1.845714286,24.2121659,6.348847926,17.86331797
291,8,3.288571429,25.47442396,4.444792627,21.02963134
292,8,3.98,24.24714286,6.15640553,18.09073733
293,8,3.26,24.51165899,5.307419355,19.20423963
294,8,5.425714286,24.95686636,7.949400922,17.00746544
295,8,3.924285714,25.49073733,5.554654378,19.93608295
296,8,5.27,20.20211982,4.82,15.38211982
297,8,7.708571429,23.70447005,7.76202765,15.9424424
298,8,8.891428571,21.6978341,5.877926267,15.81990783
299,8,9.472857143,24.92599078,9.21156682,15.71442396
300,8,7.264285714,26.31248848,8.568341014,17.74414747
301,8,8.572857143,26.38092166,10.85617512,15.52474654
312,8,19.11571429,21.97797235,6.536912442,15.44105991
313,8,3.432857143,22.90317972,6.465299539,16.43788018
314,8,3.244285714,23.9021659,6.791658986,17.11050691
318,8,3.244285714,23.9021659,6.791658986,17.11050691
319,8,3.244285714,23.85792627,6.75,17.10792627
320,8,3.244285714,23.85792627,6.75,17.10792627
321,8,3.244285714,23.85792627,6.75,17.10792627
322,8,3.244285714,23.76682028,6.711658986,17.05516129
323,8,3.244285714,23.76682028,6.711658986,17.05516129
324,8,3.244285714,23.70589862,6.670691244,17.03520737
325,8,2.685714286,23.70589862,6.670691244,17.03520737
326,8,4.388571429,23.86336406,5.789447005,18.07391705
327,8,6.294285714,22.95967742,6.145852535,16.81382488
328,8,4.307142857,24.32087558,5.74437788,18.5764977
329,8,4.028571429,24.1718894,4.405253456,19.76663594
330,8,4.292857143,23.62695853,8.019447005,15.60751152
331,8,4.331428571,24.74953917,6.032258065,18.71728111
332,8,12.12,22.36599078,7.586267281,14.7797235
333,8,5.984285714,24.93576037,8.431705069,16.5040553
334,8,6.842857143,20.01981567,4.42797235,15.59184332
335,8,8.225714286,19.72092166,4.742580645,14.97834101
336,8,9.2,22.08221198,10.4175576,11.66465438
337,8,10.11428571,24.00626728,9.427419355,14.57884793
338,8,9.737142857,26.11852535,12.29894009,13.81958525
339,8,11.11571429,26.37820276,11.26640553,15.11179724
350,8,19.54,21.97797235,6.536912442,15.44105991
351,8,19.54,21.97797235,6.536912442,15.44105991
352,8,3.668571429,22.98294931,6.364654378,16.61829493
356,8,3.668571429,23.81617512,6.633133641,17.18304147
357,8,3.668571429,23.81617512,6.633133641,17.18304147
358,8,3.668571429,23.81617512,6.633133641,17.18304147
359,8,3.668571429,23.75013825,6.71235023,17.03778802
360,8,3.668571429,23.75013825,6.71235023,17.03778802
361,8,3.668571429,23.70589862,6.670691244,17.03520737
362,8,3.668571429,23.19645161,4.260829493,18.93562212
363,8,4.221428571,23.29451613,4.340184332,18.9543318
364,8,4.75,23.96142857,5.868801843,18.09262673
365,8,5.435714286,20.98557604,6.621797235,14.3637788
366,8,7.22,23.5743318,5.451336406,18.12299539
367,8,4.447142857,23.08258065,3.3940553,19.68852535
368,8,4.478571429,22.77428571,4.900184332,17.87410138
369,8,5.381428571,22.27142857,6.616082949,15.65534562
370,8,5.411428571,21.92341014,2.644331797,19.27907834
371,8,5.767142857,20.58576037,2.293640553,18.29211982
372,8,6.491428571,19.35211982,3.911705069,15.44041475
373,8,9.835714286,19.33608295,4.543917051,14.7921659
374,8,12.24285714,21.49428571,8.332304147,13.16198157
375,8,11.26142857,24.76290323,8.511658986,16.25124424
376,8,11.65,26.18419355,10.81474654,15.369447
377,8,9.107142857,26.36165899,11.28391705,15.07774194
387,8,19.23714286,20.13368664,4.930829493,15.20285714
388,8,19.23714286,20.13368664,4.930829493,15.20285714
389,8,19.23714286,20.13368664,4.930829493,15.20285714
390,8,19.23714286,20.13368664,4.930829493,15.20285714
393,8,4.781428571,21.9656682,4.974746544,16.99092166
394,8,4.781428571,21.93847926,5.001889401,16.93658986
395,8,4.781428571,21.93847926,5.001889401,16.93658986
396,8,4.781428571,21.93847926,5.001889401,16.93658986
397,8,3.668571429,21.93847926,5.001889401,16.93658986
398,8,3.668571429,21.93847926,5.001889401,16.93658986
399,8,4.442857143,22.11654378,3.605391705,18.51115207
400,8,4.442857143,22.09626728,3.557327189,18.53894009
401,8,4.312857143,22.05958525,3.408294931,18.65129032
402,8,5.211428571,22.05958525,3.408294931,18.65129032
403,8,5.298571429,21.2381106,3.506451613,17.73165899
404,8,5.957142857,21.2381106,3.506451613,17.73165899
405,8,6.755714286,20.76806452,4.806359447,15.96170507
406,8,5.965714286,19.74152074,7.565023041,12.1764977
407,8,4.807142857,21.18387097,3.583317972,17.600553
408,8,6.172857143,21.33460829,1.634746544,19.69986175
409,8,7.698571429,20.71483871,2.801612903,17.91322581
410,8,7.047142857,19.96889401,5.064285714,14.90460829
411,8,12.28571429,19.96889401,5.064285714,14.90460829
412,8,13.42714286,23.29124424,7.560230415,15.73101382
413,8,21.17,21.40714286,7.430552995,13.97658986
414,8,13.74428571,25.89857143,10.70437788,15.19419355
415,8,14.99285714,25.77322581,11.37447005,14.39875576
425,8,19.23714286,20.13368664,4.930829493,15.20285714
426,8,19.23714286,20.13368664,4.930829493,15.20285714
427,8,19.23714286,20.13368664,4.930829493,15.20285714
428,8,19.23714286,20.13202765,4.903778802,15.22824885
429,8,19.23714286,20.5181106,4.781198157,15.73691244
430,8,3.365714286,21.6821659,4.965529954,16.71663594
431,8,3.365714286,21.75073733,4.884976959,16.86576037
432,8,3.365714286,21.75073733,4.884976959,16.86576037
433,8,3.365714286,21.75073733,4.884976959,16.86576037
434,8,3.365714286,21.75073733,4.884976959,16.86576037
435,8,4.781428571,21.75073733,4.884976959,16.86576037
436,8,4.781428571,21.9656682,4.974746544,16.99092166
437,8,4.781428571,21.9656682,4.974746544,16.99092166
438,8,4.781428571,21.9656682,4.974746544,16.99092166
439,8,4.018571429,21.75751152,3.727281106,18.03023041
440,8,5.6,21.79082949,3.665483871,18.12534562
441,8,3.222857143,22.52202765,3.069631336,19.45239631
442,8,6.24,22.00843318,4.714700461,17.29373272
443,8,6.094285714,21.43092166,6.245023041,15.18589862
444,8,5.322857143,21.31963134,4.005207373,17.31442396
445,8,7.831428571,21.32018433,1.455576037,19.86460829
446,8,6.565714286,20.76626728,4.478110599,16.28815668
447,8,9.341428571,20.84903226,3.92562212,16.92341014
448,8,11.63714286,20.10705069,3.869815668,16.23723502
449,8,11.74857143,20.22668203,5.584746544,14.64193548
450,8,12.87428571,20.71050691,6.007419355,14.70308756
451,8,17.25857143,23.64746544,9.908801843,13.73866359
452,8,18.19428571,25.43101382,10.61483871,14.81617512
453,8,16.62428571,23.57571429,11.73778802,11.83792627
454,8,31.72285714,26.28958525,13.49511521,12.79447005
